actual_points,fumbles,fumbles_proj,name,point_diff,position,position_rank,pro_team,projected_points,rec_2pt_conversion,rec_2pt_conversion_proj,rec_avg_yards,rec_avg_yards_proj,rec_tds,rec_tds_proj,rec_yards,rec_yards_proj,receptions,receptions_proj,targets,targets_proj,week,weekly_outlook
25.0,0.0,0.021002621,Larry Fitzgerald,14.78,WR,21,ARI,10.22,0.0,0.018310065,14.125,11.1730657,1.0,0.343616824,113.0,46.5568723,8.0,4.166884322,13.0,6.468614409,1,"A future Hall of Famer, Fitzgerald will return for his 16th NFL season. The 2004 first-round pick posted three-consecutive seasons with at least 107 receptions and 1,023 yards prior to regressing in 2018, when he posted a 69/734/6 line and finished 25th in fantasy points. In addition, he managed only two top-20 fantasy weeks. Quarterback play was an obvious issue, helping Fitzgerald to a 6.6 YPT, which was ninth-worst at the position and his worst mark in the category since 2012. It's possible Kliff Kingsbury's modern offense can help Fitzgerald to a rebound season, but it's hard to see a ton of upside for a 36-year-old receiver, especially after Arizona drafted three wide receivers. Fitzgerald is best-viewed as a flex option."
24.0,0.0,0.018831008,DJ Chark Jr.,15.3,WR,5,JAX,8.7,0.0,0.013335213,36.5,12.85230549,1.0,0.240279303,146.0,41.27841479,4.0,3.211751761,4.0,5.391718459,1,"Chark was selected by Jacksonville in the second round of the 2018 draft. He was limited to 178 routes in 11 games, which allowed for a 14/174/0 receiving line. He failed to find the end zone despite three end zone targets and caught only 42 percent of his 33 targets. It obviously wasn't a great start to Chark's career, but also nothing to overreact to. The team's quarterback situation has gone from terrible to Nick Foles, and Chark is still only 22 years old. The speedy and super-athletic Chark is a solid deep sleeper."
4.0,,,David Montgomery,-6.460000000000001,RB,40,CHI,10.46,,,,,,,,,,,,,1,"The Bears selected Montgomery in the third round of April's draft to help replace Jordan Howard, whom they traded to the Eagles. Montgomery figures to immediately play a significant role along with change-of-pace back Tarik Cohen. He is one of the biggest backs in this class (5-foot-10, 222 pounds). His on-field profile is very similar to Kareem Hunt's, as he lacks some speed (4.63 40-yard dash) and explosiveness, but makes up for it with a combination of power, balance and especially elusiveness. The Iowa State product evaded a tackle once for every 5.1 touches last season (second best in the class) and is also a good receiver and blocker. Montgomery is a potential workhorse and, though he'll defer a lot of targets to Cohen this season, Montgomery could push for 200-plus carries. Consider him a fringe RB2."
17.0,,,Damien Williams,5.6,RB,45,KC,11.4,,,,,,,,,,,,,1,"Williams entered 2018 as an afterthought following four nondescript seasons in Miami in which he averaged an ugly 3.6 YPC on 133 carries and 6.5 yards per play on 112 targets. Williams barely played in the first half of the 2018 season, but Kareem Hunt's release led to a huge opportunity for him. He didn't disappoint, producing 352 yards and six touchdown on 60 touches in Weeks 14-17. Only two backs scored more fantasy points in the stretch. It's fair to be a bit suspicious of the now-27-year-old Williams after the small sample of success, especially after the team signed LeSean McCoy, but Williams still could lead the high-scoring Chiefs in touches out of the backfield. Williams was way overpriced during most 2019 fantasy drafts, but still could settle in as a flex."
21.0,,,Kyler Murray,4.32,QB,9,ARI,16.68,,,,,,,,,,,,,1,"Murray was the first overall selection in April's draft and a strong favorite to open 2019 as Arizona's starter. The Oklahoma product is extremely undersized (5-foot-10, 207 pounds), but exceptionally efficient with his arm (he set an FBS record with an 11.6 YPA last season) and highly productive with his legs (1,001 rushing yards while averaging 7.2 YPC last season). There have been only three top-10 and six top-14 fantasy seasons by rookie quarterbacks over the past decade, but all who accomplished that did a lot of damage with their legs -- an area in which Murray will shine. Rookies are always risks, but Murray's skill set and path to snaps means he should be viewed as a QB2 with QB1 upside. He's worth a late-round pick in your draft."
10.0,,,Hunter Henry,0.09999999999999964,TE,13,LAC,9.9,,,,,,,,,,,,,1,"Henry is entering his fourth NFL season but has yet to manage a top-12 fantasy campaign. The culprit, of course, has been injuries. Henry missed three games during his first two seasons while also being limited by the presence of Antonio Gates. The 2016 second-round pick was on the verge of a 2018 promotion and likely breakout, but a torn ACL cost him the entire regular season (he did return and play 13 snaps in the playoffs). Henry has posted a career 81-1,057-12 line with 20 end-zone targets in 29 games. His efficiency has been terrific (70 percent catch rate, 9.3 YPT), and he's still only 24 years old. Now healthy and finally positioned for a full-time role in a good Chargers offense, Henry has breakout written all over him. He's a fringe top-five fantasy tight end."
12.0,1.0,0.052371362,DJ Moore,-0.16999999999999993,WR,26,CAR,12.17,0.0,0.013991307,10.857,13.06379772,0.0,0.231758914,76.0,60.70527615,7.0,4.64683222,10.0,7.031465018,1,"Moore was the first wide receiver selected in the 2018 draft and it didn't take long for the Maryland product to take on a large offensive role. Moore first played more than half of Carolina's offensive snaps in Week 8 and was fantasy's No. 20 wideout from that point forward. He ended up 31st at the position in receiving yards (788) despite ranking 53rd in pass routes (406) thanks to a league-best average of 7.7 yards after catch. He was limited to two touchdowns (2.2 OTD), but offset that a bit with 172 rushing yards. The versatile 22-year-old is now Carolina's clear No. 1 wide receiver and well positioned for a second-year breakout. He's a fringe WR2."
8.0,0.0,0.012989223,Will Fuller V,-0.75,WR,18,HOU,8.75,0.0,0.009538276,34.5,14.61406498,0.0,0.264630476,69.0,46.25136528,2.0,3.164852855,3.0,5.257592827,1,"Fuller has certainly flashed the upside that made him a first-round draft pick back in 2016, but he has yet to finish a season as a top-60 fantasy wide receiver. Durability has been the obvious issue, as Fuller has missed at least two games during each of his three seasons, including six in 2017 and nine in 2018. Last season, Fuller handled career-high 21 percent target share and sat 14th at the position in fantasy points prior to suffering a season-ending injury in Week 8. The downfield playmaker has scored 11 touchdowns in 17 games during the past two seasons. Fuller is still only 25 years old and has big upside if he can stay on the field, but with DeAndre Hopkins, Keke Coutee and now Kenny Stills in the mix, he may not be worth the cost for fantasy drafters. Consider him a flex option."
46.0,0.0,0.034222949,Sammy Watkins,35.519999999999996,WR,30,KC,10.48,0.0,0.009490573,22.0,13.95913319,3.0,0.303807077,198.0,51.11421213,9.0,3.661703878,11.0,5.665302999,1,"Watkins hasn't posted a top 40 fantasy season since 2015, but injuries have been a big culprit. The 2014 first-round pick averaged a 21 percent target share (6.9 per game) during the 10 games he played in full last season. Believe it or not, he trailed Tyreek Hill (73) by only four targets during those weeks. Eight of the 10 games came during the regular season and Watkins was fantasy's No. 16 scoring wideout those weeks. Watkins posted a healthy 9.4 YPT despite a career-low 8.4 aDOT. Bizarrely, he was limited to one end zone target, which explains his three touchdowns. Watkins' durability is an obvious concern (he has missed at least three games during three of the past four seasons) but he plays a big role in arguably the league's best offense, which makes him a WR3 with WR2 upside."
28.0,,,49ers D/ST,21.740000000000002,DST,2,SF,6.26,,,,,,,,,,,,,1,
11.0,0.0,0.027490334,Jarvis Landry,-0.25,WR,38,CLE,11.25,0.0,0.019659245,16.75,11.78352285,0.0,0.318006576,67.0,50.22712613,4.0,4.262488118,7.0,6.972335877,1,"Landry has finished as a top 20 fantasy receiver each of the past four seasons, but he hit his lowest mark during that span last season (18th) and that was before Cleveland's trade for Odell Beckham Jr. Landry has handled a target share of at least 27 percent during each of the past four seasons, but he's unlikely to come close to that mark in 2019. The 2014 second-round pick enjoyed a 32 percent share during Weeks 1-8 last season, but plummeted to 21 percent once Freddie Kitchens took over the offense; he was 28th at the position in fantasy points during Kitchens' eight games. Landry's catch rate plummeted to 55 percent in 2018 after clearing 67 percent in all four seasons in Miami. There's enough volume to allow Landry WR3 production, but he's now second fiddle to Beckham."
4.0,,,Saints D/ST,-2.79,DST,4,NO,6.79,,,,,,,,,,,,,1,"The Saints' D/ST fell from 10th in fantasy points in 2017 to 14th in 2018 but had another strong campaign. New Orleans ranked top-four in forced fumbles (19) and top-seven in sacks (49) for the second season in a row but saw its interceptions fall from 20 to 12 and its D/ST touchdowns from five to one. This unit experienced minimal offseason turnover, though Sheldon Rankins' torn Achilles could be costly. A core led by Cameron Jordan, Marshon Lattimore, Demario Davis and Marcus Williams, as well as a potential second-year leap from 2018 first-round pick Marcus Davenport, will make this a starting-caliber unit most weeks."
19.0,0.0,0.018932043,Courtland Sutton,8.78,WR,10,DEN,10.22,0.0,0.017110044,17.143,15.63312582,0.0,0.332681606,120.0,50.47911086,7.0,3.228983854,8.0,6.036276286,1,"Sutton was scooped up in the second round of the 2018 draft and played a fairly substantial role as a rookie. He was on the field for 82 percent of Denver's snaps and handled 5.2 targets per game (16 percent share). Sutton was held to two top-30 fantasy weeks and underwhelmed in a full-time role down the stretch, but a 42/704/4 is solid line for a rookie, especially one who posted a 14.2 aDOT (12th highest) and dealt with 28 percent of balls thrown his way registering as off target (10th highest). Joe Flacco's presence figures to limit his upside, but it's possible Sutton passes out Emmanuel Sanders for No. 1 duties at some point this season. He's an intriguing breakout candidate and worth a mid-to-late-round flier."
22.0,0.0,0.01776231,Michael Gallup,12.64,WR,31,DAL,9.36,0.0,0.016912077,22.571,15.41617921,0.0,0.387793682,158.0,46.7029794,7.0,3.029478237,7.0,5.540669623,1,"All eyes are on Amari Cooper in Dallas, but don't overlook the guy lined up opposite him. Gallup -- a third-round pick last season -- played a situational role early on in 2018, but took over as a full-timer just prior to the acquisition of Cooper. Gallup played 77 percent of Dallas' snaps from Week 6 forward and, though he was a minimal fantasy contributor, he certainly showed flashes. Gallup's 14.1 aDOT (13th highest), 5.1 RAC (22nd), 15.4 YPR (12th) all ranked near the top of the league, though he dealt with 31 percent of balls thrown his way registering as off target (sixth-highest). The 23-year-old is an intriguing prospect who figures to be no lower than third in line for targets in a good offense. Take a mid-to-late-round flier."
3.0,,,Matt Breida,-6.880000000000001,RB,26,SF,9.88,,,,,,,,,,,,,1,"Breida went undrafted in 2017 but received significant hype leading into his rookie season. He has lived up to it, averaging 5.0 YPC on 258 career carries, including 5.3 YPC in 2018 (seventh-best). Breida stepped up his game as a receiver in 2018, catching 84 percent of his targets (fifth-best) and averaging 8.2 yards per target (third-best) on 32 targets. Breida is on the small side at 5-foot-11, 190 pounds, which has led to a limited role near the goal line (five rushing touchdowns and seven carries inside the 5 in his career). If there's a red flag here, it's Breida's poor post-contact production (career 1.62 YAC). Breida has been effective, but he'll need to share the 49er's backfield with Tevin Coleman in 2019. That leaves the 24-year-old as more of a fringe flex option."
23.0,0.0,0.019120526,Terry McLaurin,14.85,WR,17,WSH,8.15,0.0,0.008031033,25.0,12.80256973,1.0,0.151000514,125.0,41.75085588,5.0,3.261130911,7.0,5.435280165,1,"The Redskins drafted McLaurin in the third round of April's draft, adding the Ohio State product to a wide receiver room that also includes Paul Richardson, Kelvin Harmon and Trey Quinn. McLaurin is an older prospect (he turned 23 in April) with an average frame (6-foot, 208 pounds) who is extremely fast (4.35 40-yard dash). An efficient receiver, the former Buckeye averaged 14.3 yards per target last season, which topped this class. McLaurin could settle in as a depth receiver and special-teams standout, but he has a terrific opportunity for a major rookie-season role because of Washington's shaky depth chart. That puts him on the late-round radar in deeper leagues."
15.0,,,Vikings D/ST,10.29,DST,10,MIN,4.71,,,,,,,,,,,,,1,"The Minnesota D/ST finished fifth in fantasy points last season, marking its fourth consecutive top-11 campaign. Minnesota has been especially good in points allowed (ninth or better each of the past four seasons) and yards allowed (fourth or better each of the past three seasons) but added 50 sacks (third) to its arsenal in 2018. The losses of Sheldon Richardson and Andrew Sendejo cannot be ignored, but a strong core led by Linval Joseph, Danielle Hunter and Harrison Smith remains intact. Minnesota sports a solid top-five D/ST unit."
22.0,,,Delanie Walker,12.97,TE,14,TEN,9.03,,,,,,,,,,,,,1,"Walker is back after his 2018 season was derailed by a broken ankle after only 38 snaps. One of the league's most underrated players of the past decade, Walker entered last season having posted three consecutive top-five fantasy campaigns and five straight top-12 finishes. Prior to 2018, Walker had appeared in at least 15 games in seven consecutive seasons and, from 2014-17, finished no lower than ninth at tight end in targets, receptions and receiving yards. Walker turns 35 years old this year but is again positioned for a large target share in Tennessee. He's a terrific mid- to late-round target with top-five upside."
19.0,0.0,0.027776776,Emmanuel Sanders,7.859999999999999,WR,27,SF,11.14,0.0,0.013932614,17.2,12.74538804,1.0,0.270900793,86.0,57.4171578,5.0,4.50493603,7.0,6.746426438,1,"Sanders has finished four of his five seasons in Denver as a top-25 fantasy receiver, but he also has been limited to 12 games each of the past two seasons due to injury. Sanders was terrific in 2018, catching 74 percent of his targets (seventh best) and posting a 9.0 YPT (his highest since 2014). Sanders was fantasy's No. 14 scoring wideout prior to a Week 13 torn Achilles and finished 33 percent of his outings as a top-10 fantasy receiver (10th best). Sanders is now 32 years old, but appears back to full health and is ready to roll for Week 1. Sanders has WR2 upside and is a solid mid-round target."
7.0,,,Jordan Howard,-1.17,RB,24,PHI,8.17,,,,,,,,,,,,,1,"Howard was traded to the Eagles after a successful three-year tenure in Chicago. With 3,370 career rushing yards, the 2016 fifth-round pick trails only Ezekiel Elliott and Todd Gurley II in the category the past three seasons. Howard has rushed for nine touchdowns each of the past two seasons but has seen both his yards per carry and yards after contact numbers fall each of the past two seasons. He has finished as a top-20 fantasy back in each of his three seasons despite a lack of receiving volume (106 career targets) and efficiency (career 68 percent catch rate and 5.4 YPT). Howard will share touches with rookie Miles Sanders and Darren Sproles this season, so his role as an early-down and short-yardage bruiser will limit him to flex numbers in non-PPR leagues."
4.0,0.0,0.019973498,Mike Williams,-7.98,WR,56,LAC,11.98,0.0,0.02307922,14.5,14.21076256,0.0,0.498158491,29.0,54.26673627,2.0,3.818706846,3.0,6.35107097,1,"Williams managed a top 35 fantasy campaign last season despite handling more than six targets in only two games. Touchdowns were the difference-maker for the 2017 first-round pick, as he scored 10 times on 66 targets. That 15.2 percent hit rate was tops at the position and is far from sustainable. Williams racked up 12 end zone targets (13th most), but his 6.2 OTD suggests he was over his head. The good news is that Williams' efficiency was otherwise good. He caught 65 percent of his targets despite a 14.6 aDOT (10th highest) and ranked 11th in both YPR (15.4) and YPT (10.1). Williams caught a first down on a position-best 44 percent of his targets. Tyrell Williams' departure sets up Williams with a larger role in his second season. He's an obvious breakout candidate and WR3 option."
9.0,0.0,0.016447495,Marvin Jones Jr.,-2.5299999999999994,WR,16,DET,11.53,0.0,0.022576469,14.0,14.12120062,0.0,0.418233509,56.0,56.59026783,4.0,4.007468583,4.0,6.842209927,1,"Jones was well on his way to another solid fantasy campaign last season prior to suffering a knee injury in Week 10. At that point, Jones had scored five touchdowns and sat 27th among wide receivers in fantasy points. Granted his usage and production was down a bit in Matt Patricia's run-first scheme last season, but Jones has now averaged a target share of at least 19 percent each of the past four seasons (three with Detroit). He has finished top 15 in aDOT each of the past three seasons and posted a solid 8.5 YPT last season despite 33 percent of balls thrown his way registering as off target (second highest). The 29-year-old Jones is a fringe WR3."
1.0,,,Chargers D/ST,-6.82,DST,16,LAC,7.82,,,,,,,,,,,,,1,"The Chargers D/ST posted its worst fantasy finish in three seasons but finished 12th in 2018. The unit has ranked top-eight in points allowed each of the past two seasons but fell from sixth in both forced turnovers (27) and interceptions (18) in 2017 to 16th (20) and 15th (13), respectively, in 2018. Corey Liuget, Darius Philon and Jahleel Addae are notable offseason subtractions, but Thomas Davis and early-round picks Jerry Tillery and Nasir Adderley were huge additions at need spots. Additionally, edge rusher Joey Bosa will be healthy opposite Melvin Ingram this time around. Add that group to Casey Hayward, Derwin James (once back from IR) and Desmond King, and you have a strong unit on paper. Consider the Chargers' D/ST a top-10 unit."
3.0,,,Miles Sanders,-5.960000000000001,RB,32,PHI,8.96,,,,,,,,,,,,,1,"The Eagles selected Sanders in the third round of April's draft. He joins fellow newcomer Jordan Howard atop the Philadelphia depth chart. Saquon Barkley's replacement at Penn State racked up 220 carries in 2018 and was one of the nation's most elusive backs, evading one tackler for every 6.4 touches. Sanders is shifty and agile, but not especially explosive and he's struggled with fumbles (five last season). Sanders checks in at 5-foot-11, 211 pounds and is a solid receiver and kick returner (which also fills a void for the Eagles). He had a very good combine, which was highlighted by a 4.49 40-yard dash and position-best 6.89 three cone. Sanders' shiftiness makes him a terrific complement to between-the-tackles bruiser Howard. Expect the two to split carries, with Howard the primary goal-line back and Sanders busier in passing situations. Sanders is a fringe top-25 fantasy back."
-8.0,,,Jaguars D/ST,-12.559999999999999,DST,14,JAX,4.56,,,,,,,,,,,,,1,"The Jaguars' D/ST predictably took a step back in 2018 following about as dominant a defensive performance as you'll see in 2017. After ranking top-nine in every fantasy-relevant category the year prior, the 2018 Jaguars' D/ST fell to 22nd in forced turnovers (17) and 22nd in sacks (37). They still showed well in yardage allowed (fifth) and points allowed (fourth), however, which salvaged a top-10 fantasy campaign. Malik Jackson's offseason release is notable, but 2018 first-round pick Taven Bryan is waiting in the wings and joins a terrific core led by Calais Campbell, Myles Jack, Jalen Ramsey, A.J. Bouye and first-round pick Josh Allen. This extremely talented group should be one of the first D/STs off the board, though streamers should note that the Jaguars play the Chiefs in Week 1."
16.0,0.0,0.018043491,Josh Gordon,3.6400000000000006,WR,59,NE,12.36,0.0,0.009539216,24.333,16.48966101,1.0,0.421518658,73.0,63.43233608,3.0,3.846794427,4.0,6.88959098,1,"Gordon was reinstated in August and will rejoin the Patriots this season. The 28-year-old wide receiver wasn't nearly as dominant last season as he was back at his peak in 2013, but was still very effective, ranking sixth among wide receivers in ypr (18.0), 10th in ypt (10.2) and fourth in RAC (6.7). Gordon was often utilized as a vertical threat (13.8 aDOT), which limited his volume a bit; during the nine full games he played, Gordon (63) was behind both Julian Edelman (83) and James White (70) in targets. Gordon ranked 24th in fantasy points during those nine weeks. He's back in the WR3 discussion, but his off-field troubles make him a risky early-round investment."
0.0,0.0,0.0,A.J. Green,0.0,WR,0,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"Green has been one of the league's top wide receivers since entering the league in 2011, but he hasn't finished a season better than ninth in fantasy points since 2013. Durability has been a big culprit, as Green has missed at least three games during three of the past five seasons, including a total of 12 games over the past three seasons. He's also expected to miss around a month to begin 2019. When Green has been on the field, he has been effective, ranking no lower than 16th in fantasy points per game during each of his eight NFL seasons. Green, who is averaging 9.0 targets per game since the start of the 2017 season, turns 31 this season and figures to have a few good years left in the tank. He's a solid WR2 once back from injury."
9.0,,,Jared Goff,-7.280000000000001,QB,17,LAR,16.28,,,,,,,,,,,,,1,"Goff has flourished during his two seasons with Sean McVay at the helm. The Rams have finished top five in offensive touchdowns and Goff has finished top five in both yards per completion and yards per attempt each of those seasons. Goff was fantasy's No. 12 scoring QB in 2017 and improved to No. 7 in 2018. Goff adds little with his legs as he has only tallied 175 rushing yards in 38 career games. His accuracy remains a question, too, finishing no better than in the 63rd percentile in off-target rate each of his three seasons. However, terrific hands (2.1 percent drop rate) and post-catch production (6.2 RAC) from his receivers have led to excellent passing numbers. Goff is a fringe QB1."
10.0,,,LeSean McCoy,6.6899999999999995,RB,25,KC,3.31,,,,,,,,,,,,,1,"McCoy appeared in 14 games in 2018, but it still felt like a lost season for the veteran back. McCoy carried the ball 161 times (his lowest total since 2009) and was targeted on 43 occasions (his lowest since 2014). McCoy struggled to a career-low 3.19 YPC (third-worst at the position) and finished dead last in YAC (0.96) for the second consecutive season. McCoy's best weekly finish was 13th, and he failed to finish as a top-20 fantasy back for the first time since 2009. McCoy has rushed for six or fewer touchdowns four of the past five seasons. He's entering his age-31 season in a much better offense, as he'll compete with Damien Williams and Darwin Thompson for lead back roles in Kansas City. The Chiefs' elite offense makes McCoy a fine mid-round target."
7.0,,,Greg Olsen,-0.5800000000000001,TE,10,CAR,7.58,,,,,,,,,,,,,1,"Injuries have derailed Olsen's past two seasons, limiting the veteran tight end to 44 catches for 482 yards and five touchdowns in 16 games during that span. Olsen played a majority of the snaps in seven games last season and was fantasy's No. 8 scoring tight end. Olsen's slump came after he ranked no lower than second at the position in snaps in five consecutive seasons, finishing each as a top-seven fantasy tight end. Olsen is expected back for Week 1 and should be no lower than third on the team in targets behind Christian McCaffrey and DJ Moore. Olsen is no spring chicken at 34 years old, but he's an obvious rebound candidate and can be had at a major discount late in drafts. He's worth a flier."
11.0,,,Robbie Gould,3.01,K,14,SF,7.99,,,,,,,,,,,,,1,"Gould has quietly been one of the most-reliable kickers in fantasy in recent seasons. The veteran has finished as a top-eight fantasy kicker three of the past four seasons, with the only exception a 2016 campaign in which he sat out the first half. Gould converted a league-best 33 of his 34 field goal attempts last season after missing only two kicks in 2017 and hitting 10 of 10 tries in 2016. All told, he has made 89 of his past 92 field goal attempts tracing back to late in the 2015 season. The red-hot Gould is now 36 years old and positioned for another run at a top-10 fantasy campaign."
10.0,0.0,0.020337601,Sterling Shepard,-3.24,WR,48,NYG,13.24,0.0,0.020064419,7.0,12.58878629,0.0,0.355628188,42.0,63.4590472,6.0,5.040918619,7.0,8.006209255,1,"Shepard received a contract extension during the offseason and, with Odell Beckham Jr. gone, he will team up with Golden Tate to lead the Giants' wide receiver position in 2019. The 2016 second-round pick averaged 6.3 targets per game during the 12 games Beckham played and 8.0 per game during the four he missed last season. Shepard has finished 36th, 42nd and 30th in fantasy points during his three seasons. Though the 25-year-old is primarily a short-to-intermediate area target (9.3 career aDOT) who doesn't add much in the touchdown department (six during the past two seasons), Shepard figures to reach a career-high in targets this season and that would allow him to push for WR2 production."
9.0,,,Rams D/ST,3.6399999999999997,DST,6,LAR,5.36,,,,,,,,,,,,,1,"Most eyes are focused on the Rams' Sean McVay-led offense, but their Wade Phillips-led defense has finished top-four in fantasy points each of the past two seasons. The Rams have ranked top-six in forced turnovers, interceptions, blocks and D/ST touchdowns both seasons. Ndamukong Suh and Lamarcus Joyner were notable offseason losses, but the team remains strong up front with Aaron Donald and added Eric Weddle in the secondary. A new-look pass rush (Dante Fowler Jr., Clay Matthews) is improved from last season, and the secondary remains a strength of the roster. This unit is, once again, a top D/ST option."
6.0,,,Royce Freeman,-2.92,RB,21,DEN,8.92,,,,,,,,,,,,,1,"A third-round pick last season, Freeman looked well on his way to a terrific rookie campaign following an impressive preseason. Instead, fellow rookie Phillip Lindsay stole the spotlight, and Freeman was left running against stacked boxes (7.1 box defenders per carry was fourth-highest) in a situational role most of the season. Freeman averaged a pedestrian 4.0 YPC, but his 2.2 YAC ranked 14th at the position. Freeman struggled as a receiver, adding only 14 catches for 72 yards (3.4 YPT) on 21 targets. Lindsay's late-season struggles and Denver's new coaching staff are expeced to lead to a larger role for Freeman, but Lindsay won't completely disappear, and Freeman's receiving woes can't be ignored. There's post-hype appeal here, but Freeman should be on benches to begin 2019."
4.0,,,Kenyan Drake,-7.960000000000001,RB,38,MIA,11.96,,,,,,,,,,,,,1,"Despite playing second fiddle to Frank Gore in the rushing department, Drake posted career-high marks in touches (173), scrimmage yards (1012) and touchdowns (nine) last season. Only 13 backs scored more fantasy points. Most of Drake's damage was done as a receiver, as he ranked 13th at the position in targets (71), 14th in receiving yards (425) and ninth in aDOT (2.1). He registered only one carry inside the opponent's 5-yard line and posted a 3.9 OTD (which wasn't far off his 3.5 OTD when he scored four touchdowns in 2017). That suggests a dip in touchdowns is coming, though his role figures to expand with Gore no longer on the roster. Drake is a serviceable RB3/flex option."
0.0,0.0,0.0,Golden Tate,0.0,WR,73,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"Only months after being traded from the Lions to the Eagles, Tate signed with a Giants team in major need of wide receiver help after it traded away Odell Beckham Jr. during the offseason. Beckham averaged 10.5 targets per game during his five seasons in New York, whereas Tate averaged 8.0 per game during that same span. Of course, whereas Beckham was a down-field threat and high-end touchdown producer, Tate's 6.9 aDOT is lowest at the position and his 6.5 RAC is highest during the past five seasons. He has scored more than five touchdowns in a season just twice in nine years (2012, 2015). Tate, who has managed six-consecutive Top 30 fantasy campaigns, is suspended for four games to open 2019, but once back, the 31 year old will be a flex option."
9.0,,,Carlos Hyde,6.470000000000001,RB,27,HOU,2.53,,,,,,,,,,,,,1,"Hyde is now with Houston after a disappointing 2018 campaign in which he managed only 571 yards on 172 carries (3.3 YPC) and 33 yards on 10 catches (2.1 YPT) in 14 games with Cleveland and Jacksonville. Although the 27-year-old's efficiency has dipped after an explosive start to his career, Hyde has often ranked near the top of the league in stacked boxes (76th percentile or higher in average box defenders in four of his five seasons) and quietly posted a solid 1.9 YAC last season. Hyde has a path to consistent carries with only Duke Johnson Jr. in his way in Houston and, though he isn't an effective receiver, flex value is within range if he locks down 13-to-15 carries per game. He's worth a late-round flier."
15.0,,,Josh Allen,-0.11999999999999922,QB,19,BUF,15.12,,,,,,,,,,,,,1,"Allen's rookie season was as expected on one hand and anything but on the other. The expected part was his struggles as a passer. Allen posted an ugly 10-to-12 TD/INT mark and ranked dead last in both completion percentage (53 percent) and off-target rate (22 percent). His 6.5 yards per attempt was fourth worst despite a league-high 11.2 aDOT. The surprising aspect was Allen's elite rushing production. Allen carried the ball 89 times for 631 yards and 8 touchdowns and his 7.1 yards per carry topped the position. The latter allowed Allen the most fantasy points at the position once he returned from injury in Week 12 through Week 17. Allen's passing struggles make him a risky fantasy investment, but he's worth a late-round flier because of his rushing contributions."
2.0,,,Frank Gore,-2.8099999999999996,RB,33,BUF,4.81,,,,,,,,,,,,,1,"Gore joins the Bills as a complement to rookie Devin Singletary after a bizarre 2018 season in Miami, during which he averaged a healthy 4.6 YPC (2.3 YAC), but failed to rush for a single touchdown. Gore finished 46th at the position in fantasy points, which is the first time he has finished a season worse than 21st since 2006. He also missed a game for the first time since 2010. Now 36 years old, Gore won't see enough volume to allow consistent fantasy production. Even if Singletary were to miss time, Gore would share touches with TJ Yeldon. There's little fantasy appeal here."
22.0,0.0,0.043378654,Tyrell Williams,9.8,WR,52,OAK,12.2,0.0,0.016955536,17.5,15.09538672,1.0,0.353024476,105.0,62.45428647,6.0,4.137309472,7.0,6.521063512,1,"Williams heads to Oakland where - following the release of Antonio Brown - he'll take over as the team's No. 1 wideout. Williams was a full-time player, but primarily worked as a situational target throughout his four seasons with the Chargers. A Week 1 Keenan Allen injury forced Williams into No. 1 receiver duties back in 2016 and he delivered with a 69/1059/7 line and an 18th-place finish in fantasy points. That was, by far, Williams' most productive season and he's otherwise failed to eclipse five scores or post a fantasy finish better than 45th. Williams' resume suggests he won't be a high-volume target (he has been limited to a 13 percent target share each of the past two seasons), but his propensity for big plays (career 16.3 YPR) provides optimism that he can push for WR2 numbers."
30.0,0.0,0.016201399,Marquise Brown,23.22,WR,36,BAL,6.78,0.0,0.015380333,36.75,15.60594558,2.0,0.207268534,147.0,38.56812265,4.0,2.471373648,5.0,4.500875171,1,"The Ravens selected Brown with the No. 25 pick in April's draft. The former Oklahoma Sooner is extremely small (5-foot-9, 166 pounds), but he is superfast with the ability to get behind the defense and make plays with the ball in his hands. Drops (eight last season) and durability (he suffered a Lisfranc injury prior to the draft) are red flags, but Brown has the skill set of DeSean Jackson and John Brown, which allows him plenty of upside. The biggest concern here is that Brown's short-term fantasy value will be hindered by Baltimore's extremely run-heavy offense and Lamar Jackson's shaky accuracy. Brown is only worth a late flier in 2019 fantasy drafts because he has a good chance to lead the team in targets as a rookie."
5.0,,,Jared Cook,-5.15,TE,19,NO,10.15,,,,,,,,,,,,,1,"Cook signed with the Saints during the offseason after stints with the Titans, Rams, Packers and Raiders. After nine seasons in the league and no top-10 fantasy campaigns to show, Cook finally reached his potential with a breakout 2018 campaign. Cook hit career highs in targets (101), receptions (68), receiving yards (896) and touchdowns (six). He was fantasy's No. 5 scoring tight end. Cook's usage has been incredibly consistent, as he's averaged target shares between 16 and 18 percent each of the past seven seasons. If he keeps that streak alive in the Saints' high-scoring offense this season, Cook will no doubt post his second consecutive top-10 fantasy campaign. The 32-year-old is a solid TE1 target."
