actual_points,fumbles,fumbles_proj,name,point_diff,position,position_rank,pro_team,projected_points,rec_2pt_conversion,rec_2pt_conversion_proj,rec_avg_yards,rec_avg_yards_proj,rec_tds,rec_tds_proj,rec_yards,rec_yards_proj,receptions,receptions_proj,targets,targets_proj,week,weekly_outlook
10.0,0.0,0.050915874,DJ Chark Jr.,-3.6400000000000006,WR,5,JAX,13.64,0.0,0.023137413,17.667,14.77895585,0.0,0.559050372,53.0,64.17049011,3.0,4.342017851,4.0,7.144170277,7,"Chark was selected by Jacksonville in the second round of the 2018 draft. He was limited to 178 routes in 11 games, which allowed for a 14/174/0 receiving line. He failed to find the end zone despite three end zone targets and caught only 42 percent of his 33 targets. It obviously wasn't a great start to Chark's career, but also nothing to overreact to. The team's quarterback situation has gone from terrible to Nick Foles, and Chark is still only 22 years old. The speedy and super-athletic Chark is a solid deep sleeper."
10.0,,,Zane Gonzalez,1.7100000000000009,K,4,ARI,8.29,,,,,,,,,,,,,7,
10.0,0.0,0.014239579,Mecole Hardman,3.4000000000000004,WR,48,KC,6.6,0.0,0.00646459,14.0,14.26536803,1.0,0.212797025,28.0,32.35092533,2.0,2.267794652,3.0,3.739902958,7,"The Chiefs selected Hardman in the second round of April's draft to complement Tyreek Hill, who has a similar skill set. Hardman is undersized at 5-foot-10, 187 pounds, but the Georgia product is extremely explosive and versatile. Hardman has terrific speed (4.33 40-yard dash) and toughness (17 bench reps) and dominates with the ball in his hands (8.7 RAC in 2018). He has struggled with drops (eight on 91 career targets) and fumbles (eight on 39 touches last season). Hardman figures to be utilized as a short-area RAC target, lid lifter and a returner. He's positioned for situational rookie season role in a high-scoring, Patrick Mahomes-led offense, which makes him a fine bench stash in deeper leagues."
10.0,,,Chase McLaughlin,2.0300000000000002,K,31,LAC,7.97,,,,,,,,,,,,,7,
10.0,0.0,0.019308565,Cole Beasley,0.6799999999999997,WR,44,BUF,9.32,0.0,0.01460823,5.333,11.11174871,1.0,0.208253485,16.0,45.30436034,3.0,4.077158466,6.0,5.914058262,7,"Beasley signed with the Bills after spending the first seven seasons of his career in Dallas. His best season included a 75/833/5 receiving line back in 2016, which allowed a 33rd-place finish in fantasy points. Beasley's production plummeted in 2017 prior to rebounding for a 65/672/3 line last season. Beasley has aligned in the slot on 88 percent of his career routes and has never cleared five touchdowns or five end zone targets in a single season. The undersized 30-year-old will soak up short area targets, but this is a run-heavy offense led by an inaccurate quarterback who likes to throw down field. Beasley lacks upside and is only worth a late look in PPR leagues."
10.0,,,Foster Moreau,4.42,TE,25,OAK,5.58,,,,,,,,,,,,,7,
10.0,0.0,0.009329743,Cordarrelle Patterson,7.7,WR,107,CHI,2.3,0.0,0.001469741,10.5,9.341093883,0.0,0.025797563,21.0,6.435368682,2.0,0.68893095,3.0,0.946552222,7,
9.0,0.0,0.035534381,Adam Thielen,-5.35,WR,12,MIN,14.35,0.0,0.023761724,25.0,13.95311947,1.0,0.356022658,25.0,71.71729686,1.0,5.139875495,2.0,7.67007948,7,"Thielen did it again. For the fourth consecutive season, he posted a career high in receptions (113), receiving yards (1,373) and fantasy points (307). Thielen also scored a career-high nine touchdowns, which nearly matched his previous career total of 10. Thielen posted eight top 10 fantasy weeks, which tied for most in the league, though he ended up seventh in fantasy points at season's end after Minnesota switched offensive coordinators and to a run-heavy offense down the stretch. Thielen has never cleared 10 end zone targets in a season, and Mike Zimmer's commitment to establishing the run could limit his upside a bit, but the 28-year-old has proven to be one of the best in the business. He's a strong WR1."
9.0,,,Chris Carson,-8.670000000000002,RB,9,SEA,17.67,,,,,,,,,,,,,7,"The Seahawks drafted a running back (Rashaad Penny) in the first round of the 2018 draft, but that didn't stop second-year Carson from taking a firm grasp of lead back duties last season. Carson posted 247 carries (seventh-most) for 1,151 yards (fifth-most) and nine scores (seventh-most) in 14 games as the lead back in Seattle's run-heavy offense. Carson averaged 2.29 yards after contact (11th-best) and, though he played a minimal role as a receiver, caught all but three of his 23 targets. Seattle's run-heavy scheme will be back in 2019, and Carson's terrific second season gives him the leg up on Penny for the bulk of the backfield touches. Carson is expected to see a boost in receiving work, as well, so he'll touch the ball more than enough to allow RB2 numbers."
9.0,,,Melvin Gordon,-3.6999999999999993,RB,63,LAC,12.7,,,,,,,,,,,,,7,"Gordon missed four games last season, but still finished top-10 among running backs in scrimmage yards, offensive touchdowns and fantasy points for the third consecutive season. Gordon maintained a substantial (albeit slightly reduced) share of the team's carries, and saw an uptick to 6.1 targets per game. That helped offset a bizarre drop in usage near the goal line; Gordon carried the ball inside the 5-yard line a total of 31 times during the 2016 and 2017 seasons but only four times in 2018. The goal-line usage is a concern, but Gordon is still in his prime at age 26 and is positioned for 300-plus touches in one of the league's better offenses. That, of course, assumes he reports to the team prior to Week 1. For now, Gordon is only worth a look in the fourth or fifth round."
9.0,0.0,0.024364305,Brandin Cooks,-1.3200000000000003,WR,31,LAR,10.32,0.0,0.013042396,14.75,15.28348843,0.0,0.225598924,59.0,57.17323339,4.0,3.740849718,7.0,6.046859736,7,"Despite bouncing all over the league in recent years, Cooks has put together four consecutive top 15 fantasy campaigns. He has ranked no lower than 11th in pass routes or 13th in receiving yards during the span. Though he's known for his speed and vertical presence, Cooks has ranked near the top of the position in screens and carries during the past two seasons. He has been about as efficient as you could reasonably expect, ranking no worse than 11th in yards per target each of the past three seasons. During the seven full games Cooks, Robert Woods and Cooper Kupp played together last season, Cooks handled a strong 23 percent target share (7.7 per game) and ranked ninth in fantasy points. The 25-year-old is a solid WR2."
9.0,,,LeSean McCoy,-1.8800000000000008,RB,25,KC,10.88,,,,,,,,,,,,,7,"McCoy appeared in 14 games in 2018, but it still felt like a lost season for the veteran back. McCoy carried the ball 161 times (his lowest total since 2009) and was targeted on 43 occasions (his lowest since 2014). McCoy struggled to a career-low 3.19 YPC (third-worst at the position) and finished dead last in YAC (0.96) for the second consecutive season. McCoy's best weekly finish was 13th, and he failed to finish as a top-20 fantasy back for the first time since 2009. McCoy has rushed for six or fewer touchdowns four of the past five seasons. He's entering his age-31 season in a much better offense, as he'll compete with Damien Williams and Darwin Thompson for lead back roles in Kansas City. The Chiefs' elite offense makes McCoy a fine mid-round target."
9.0,,,Daniel Jones,-7.739999999999998,QB,26,NYG,16.74,,,,,,,,,,,,,7,"The Giants selected Jones with the sixth overall pick in April's draft. The 6-foot-5, 221-pound Duke product was far from impressive in his final FBS season. Jones was off target on 9.4 percent of his throws (best in this class), but he was very conservative (8.1 aDOT), which led to a weak 6.8 YPA. Jones did deal with a ton of drops, but his weak efficiency and struggles throwing the deep ball are red flags. Jones is a good athlete who will add some value at the pro level with his legs. Eli Manning will be the team's starter as long as he's healthy and the Giants are competitive this season, but Jones figures to get a few starts late in the season. He's only a fantasy option in dynasty."
9.0,0.0,0.023299265,Auden Tate,-1.83,WR,54,CIN,10.83,0.0,0.014535184,21.667,12.95446617,0.0,0.312068758,65.0,51.47900388,3.0,3.973842163,6.0,6.880385863,7,
9.0,,,Redskins D/ST,4.21,DST,24,WSH,4.79,,,,,,,,,,,,,7,"The Washington defense ranked top-nine in interceptions (15), forced fumbles (19) and sacks (46) last season, but scoring one touchdown and ranking near mid-pack in yardage allowed (5,654) and points allowed (359) led them to a 16th-place finish in D/ST fantasy points. Landon Collins and first-round pick Montez Sweat are big-time additions, but gone are D.J. Swearinger, Ha-Ha Clinton-Dix, Preston Smith and Zach Brown, four of the team's top 10 defenders in snaps played last season. The likes of Josh Norman, Ryan Kerrigan, Daron Payne and Jonathan Allen supply this defense with some upside, but the Redskins have the look of a mediocre fantasy D/ST."
9.0,1.0,0.011799745,Anthony Miller,4.69,WR,91,CHI,4.31,0.0,0.005814768,12.8,12.35779592,0.0,0.102063429,64.0,21.17427153,5.0,1.713434311,9.0,2.839656665,7,"Miller had a rather bizarre rookie season. The 2018 second-round pick caught seven touchdowns in 15 games, but saw his targets fall from 5.1 per game during Weeks 1-10 to 1.6 per game during Weeks 11-17. A hefty 26 percent of balls thrown his way were off target (14th highest), but he also struggled with drops (five). Miller's 13.0 percent touchdown rate (third highest) is unsustainable, but he's an obvious candidate for a larger target share in his second season. Mitch Trubisky's shaky accuracy is a concern, but Miller's pedigree supplies him with late-round sleeper appeal."
9.0,,,Jason Myers,1.2699999999999996,K,20,SEA,7.73,,,,,,,,,,,,,7,
9.0,0.0,0.013282337,Jaron Brown,1.25,WR,71,SEA,7.75,0.0,0.018404676,20.0,14.74315431,0.0,0.428253931,60.0,32.05887364,3.0,2.174492173,6.0,3.797038272,7,
9.0,0.0,0.016044113,Jakobi Meyers,2.12,WR,88,NE,6.88,0.0,0.005144687,9.4,13.57450179,0.0,0.194530931,47.0,37.14565325,5.0,2.736428477,5.0,4.386964202,7,
9.0,,,Taysom Hill,8.74,QB,35,NO,0.26,,,,,,,,,,,,,7,
9.0,,,Jonnu Smith,6.27,TE,40,TEN,2.73,,,,,,,,,,,,,7,
9.0,0.0,0.012998173,Kendrick Bourne,3.74,WR,105,SF,5.26,0.0,0.01262431,23.0,12.07167439,0.0,0.207382609,69.0,24.3628702,3.0,2.018184836,4.0,3.162151719,7,
9.0,0.0,0.003091079,Tajae Sharpe,8.02,WR,91,TEN,0.98,0.0,0.002936641,9.5,14.06411091,1.0,0.05418061,19.0,9.26831409,2.0,0.659004622,3.0,1.200361388,7,
8.0,,,Le'Veon Bell,-8.920000000000002,RB,16,NYJ,16.92,,,,,,,,,,,,,7,"Bell has signed on with the Jets after infamously sitting out the entire 2018 season due to a contract dispute. A longtime NFL workhorse, Bell ranked first among running backs in snaps (3,449), fourth in carries (1,229), third in rushing yards (5,336), fourth in rushing touchdowns (35), first in targets (390) and first in receiving yards (312) from 2013-17 despite missing 18 of 80 possible games. Bell, who has appeared in all 16 regular-season games once in his career, saw his efficiency take a dip in 2017, but pacing the position in rushes and receptions was enough to help him post his third top-three-overall fantasy season in four years. Jets coach Adam Gase's tendency to pass near the goal line (NFL-low 23 carries inside the 5 during his three seasons in Miami) could cost Bell some touchdowns, but the former Steeler won't have trouble generating big volume in an improving offense. He's a solid RB1."
8.0,,,Marlon Mack,-5.630000000000001,RB,20,IND,13.63,,,,,,,,,,,,,7,"If you blinked, you may have missed it, but Mack scored 10 touchdowns in 12 games during the 2018 season. The 2017 fourth-round pick seemingly struggled as a rookie, averaging 3.85 YPC, but his 2.25 YAC suggested a second-year leap. That was indeed the case, as Mack's YPC jumped to 4.66 and allowed him 908 yards on 195 carries. Mack appears to be an effective NFL rusher, but he has yet to make much of an impact as a receiver. He was held to 26 targets and posted an ugly 65 percent catch rate (second-worst among backs) last season. Andrew Luck's retirement and limited receiving work caps his fantasy ceiling, but Mack will get enough volume to allow fringe RB2 numbers."
8.0,1.0,0.030522251,Tyler Boyd,-5.41,WR,18,CIN,13.41,0.0,0.010888957,11.0,11.51304298,0.0,0.233784674,55.0,69.08606824,5.0,6.000678394,14.0,9.053139293,7,"Cincinnati selected Boyd in the second round of the 2016 draft. The former Pitt star's first two NFL seasons weren't particularly inspiring and he was even a healthy scratch at times in 2017. It's safe to say the light went on in 2018. With all eyes on second-year John Ross, Boyd came out of nowhere to post a 75/1016/7 line and finish 17th among receivers in fantasy points despite missing two games. Boyd was only 11 behind A.J. Green in targets during the eight full games the two played together. His efficiency was also terrific (71 percent catch rate, 9.6 YPT), though touchdown sustainability is a real concern after he saw only four end zone targets and posted a 3.3 OTD. Boyd is still only 24, so it's possible we've yet to see his best work. He's a solid WR3 target."
8.0,,,Tevin Coleman,-7.119999999999999,RB,42,SF,15.12,,,,,,,,,,,,,7,"Coleman signed on with the 49ers following four seasons with the Falcons. The 2015 third-round pick has yet to clear 167 carries or 32 receptions in a single season but has delivered strong efficiency (4.4 YPC and 11.0 YPR in 56 career games) and touchdown production (29 scores). In fact, Coleman is one of only five players who have scored eight or more offensive touchdowns each of the past three seasons. He found pay dirt 11 times in 2016, when current 49ers coach Kyle Shanahan was the Falcons' OC. Coleman will certainly play a role in the 49ers' backfield, but he is expected to work in a timeshare with Matt Breida. Coleman is safest as a flex option."
8.0,,,Wil Lutz,2.0700000000000003,K,5,NO,5.93,,,,,,,,,,,,,7,"Lutz finished third in fantasy points last season after posting finishes of seventh and six during his first two NFL seasons. He attempted 53 extra points last season (second most) and has never ranked lower than second in the category in his career. Lutz has steadily improved his efficiency, improving from an 82.4 field goal conversion rate in 2016 to 86.1 percent in 2017 and 93.3 percent last season. The latter was fifth best in the league. The 24-year-old is one of the game's top kickers and works in the Saints' high-scoring offense. He's a solid starter in fantasy."
8.0,0.0,0.018813419,Mike Williams,-2.8000000000000007,WR,56,LAC,10.8,0.0,0.014350525,11.75,14.55581566,0.0,0.325475319,47.0,55.68310245,4.0,3.825488297,6.0,6.921629245,7,"Williams managed a top 35 fantasy campaign last season despite handling more than six targets in only two games. Touchdowns were the difference-maker for the 2017 first-round pick, as he scored 10 times on 66 targets. That 15.2 percent hit rate was tops at the position and is far from sustainable. Williams racked up 12 end zone targets (13th most), but his 6.2 OTD suggests he was over his head. The good news is that Williams' efficiency was otherwise good. He caught 65 percent of his targets despite a 14.6 aDOT (10th highest) and ranked 11th in both YPR (15.4) and YPT (10.1). Williams caught a first down on a position-best 44 percent of his targets. Tyrell Williams' departure sets up Williams with a larger role in his second season. He's an obvious breakout candidate and WR3 option."
8.0,,,Robbie Gould,-0.7699999999999996,K,14,SF,8.77,,,,,,,,,,,,,7,"Gould has quietly been one of the most-reliable kickers in fantasy in recent seasons. The veteran has finished as a top-eight fantasy kicker three of the past four seasons, with the only exception a 2016 campaign in which he sat out the first half. Gould converted a league-best 33 of his 34 field goal attempts last season after missing only two kicks in 2017 and hitting 10 of 10 tries in 2016. All told, he has made 89 of his past 92 field goal attempts tracing back to late in the 2015 season. The red-hot Gould is now 36 years old and positioned for another run at a top-10 fantasy campaign."
8.0,,,Kenyan Drake,-2.5600000000000005,RB,38,MIA,10.56,,,,,,,,,,,,,7,"Despite playing second fiddle to Frank Gore in the rushing department, Drake posted career-high marks in touches (173), scrimmage yards (1012) and touchdowns (nine) last season. Only 13 backs scored more fantasy points. Most of Drake's damage was done as a receiver, as he ranked 13th at the position in targets (71), 14th in receiving yards (425) and ninth in aDOT (2.1). He registered only one carry inside the opponent's 5-yard line and posted a 3.9 OTD (which wasn't far off his 3.5 OTD when he scored four touchdowns in 2017). That suggests a dip in touchdowns is coming, though his role figures to expand with Gore no longer on the roster. Drake is a serviceable RB3/flex option."
8.0,0.0,0.019655101,Adam Humphries,-0.7599999999999998,WR,68,TEN,8.76,0.0,0.006852926,10.0,10.84771538,0.0,0.126435518,40.0,42.40349236,4.0,3.90897907,4.0,5.401626248,7,"Humphries signed with the Titans after spending his first four seasons with the Buccaneers. Humphries enjoyed a breakout 2018 in which he posted career-high marks in targets (105), receptions (76), receiving yards (816) and touchdowns (five). Humphries ranks 24th among wide receivers in receptions (192) over the past three seasons, but 65th in touchdown catches (8, 6.8 OTD) during the span. His role as a short-area target (6.2 aDOT in 2018) who is rarely used near the goal line (12 career end zone targets) has left Humphries without a single top-50 fantasy season in his four-year career. Humphries will be on the field plenty as Tennessee's slot receiver, but he's unlikely to see much work near the goal line and will also be limited by Tennessee's run-heavy scheme. He's a fringe flex option in deep PPR leagues."
8.0,,,Colts D/ST,2.6500000000000004,DST,24,IND,5.35,,,,,,,,,,,,,7,"Following back-to-back seasons as a bottom-five D/ST, the Colts hit some home runs during the 2018 draft, which led to a giant step forward. Fantasy's reigning No. 13 unit ranked top-10 in interceptions (15), forced fumbles (nine), tackles for loss (109) and points allowed (344). The Colts were 19th in sacks (38) but added one of the league's best edge rushers in Justin Houston during the offseason. He joins the likes of Darius Leonard, Malik Hooker and Jabaal Sheard in what is a solid, young defense. Consider this a fringe starting unit with upside, though a Week 1 road game against the Chargers makes the Colts less palatable as a draft selection."
8.0,0.0,0.009058646,Tavon Austin,6.9,WR,91,DAL,1.1,0.0,0.001725481,0.0,9.648356355,0.0,0.039317724,0.0,5.997697341,0.0,0.62162892,1.0,0.98041356,7,
8.0,,,Ty Johnson,7.1,RB,72,DET,0.9,,,,,,,,,,,,,7,
8.0,,,Mike Gesicki,3.29,TE,36,MIA,4.71,,,,,,,,,,,,,7,"Miami selected Gesicki in the second round of the 2018 draft and allowed him 205 routes (38th most) in a situational role during his rookie campaign. Gesicki posted a 22-202-0 line on 32 targets. Despite an 8.6 aDOT (13th highest), Gesicki averaged an ugly 9.2 YPR (fourth lowest) and 6.3 YPT (eighth lowest). The speedy, athletic 23-year-old is a candidate for a larger role in his second season and is thus worth a late-round flier in deeper leagues."
8.0,0.0,0.014783559,Keelan Doss,1.75,WR,124,OAK,6.25,0.0,0.006789488,18.0,12.31953544,0.0,0.12385434,54.0,31.06288047,3.0,2.521432779,5.0,3.885823668,7,
8.0,0.0,0.008566633,Allen Hurns,5.79,WR,114,MIA,2.21,0.0,0.001340305,17.667,13.04920458,0.0,0.026958707,53.0,13.91427165,3.0,1.066292705,3.0,1.886916941,7,
8.0,,,Matt Moore,7.98,QB,42,KC,0.02,,,,,,,,,,,,,7,
7.0,,,Patrick Mahomes,-13.18,QB,5,KC,20.18,,,,,,,,,,,,,7,"If you took a shot on Mahomes late in your 2018 fantasy draft, congratulations, you probably won your league. Mahomes exploded onto the fantasy scene with 12 top-10 fantasy weeks en route to finishing as the top-scoring QB by 62 points over second-place Matt Ryan. Mahomes paced the league in passing touchdowns (50) and was second in passing yards (5,097), while adding 272 yards and two scores rushing. Entering his third season, Mahomes looks like the next great NFL quarterback -- and should be the top QB off the board in all drafts -- but history suggests we should expect a substantial statistical dip. Daunte Culpepper was the last to repeat as the No. 1 fantasy quarterback, and that was way back in 2003-04."
7.0,,,Joe Mixon,-5.220000000000001,RB,33,CIN,12.22,,,,,,,,,,,,,7,"Mixon appeared in 14 games last season and handled a generous 16.9 carries and 3.9 targets per game. His rushing efficiency took a giant step forward from that of his rookie season, as the 2017 second-round pick boosted his yards per carry from 3.5 to 4.9 and his YAC from 1.7 to 1.9. Mixon quietly ended up fourth at the position in rushing yards (1,168), sixth in both touches (280) and scrimmage yards (1,464), and 10th in fantasy points (243). The Bengals' offensive line remains a problem area, but 22-year-old Mixon is a workhorse back positioned well for another step forward in his third season. Consider him a fringe RB1."
7.0,0.0,0.032667123,Calvin Ridley,-6.43,WR,23,ATL,13.43,0.0,0.01977056,7.5,12.97563976,0.0,0.469480012,30.0,60.13783966,4.0,4.634672413,6.0,6.993229802,7,"Ridley finished his rookie season 22nd in fantasy points despite playing third fiddle behind Julio Jones and Mohamed Sanu. He ranked 39th at the position in routes (451) but caught 70 percent of his targets, averaged 5.5 yards after the catch and scored 10 touchdowns. The latter is notable, as Ridley was limited to five end zone targets and posted a 4.1 OTD. The 24-year-old is an obvious strong bet for touchdown regression this season, but it's possible he sees an increase in targets in his second season. Consider him a fringe WR2 in 12-team leagues."
7.0,,,Jordan Howard,-3.3100000000000005,RB,24,PHI,10.31,,,,,,,,,,,,,7,"Howard was traded to the Eagles after a successful three-year tenure in Chicago. With 3,370 career rushing yards, the 2016 fifth-round pick trails only Ezekiel Elliott and Todd Gurley II in the category the past three seasons. Howard has rushed for nine touchdowns each of the past two seasons but has seen both his yards per carry and yards after contact numbers fall each of the past two seasons. He has finished as a top-20 fantasy back in each of his three seasons despite a lack of receiving volume (106 career targets) and efficiency (career 68 percent catch rate and 5.4 YPT). Howard will share touches with rookie Miles Sanders and Darren Sproles this season, so his role as an early-down and short-yardage bruiser will limit him to flex numbers in non-PPR leagues."
7.0,,,Frank Gore,-5.4399999999999995,RB,33,BUF,12.44,,,,,,,,,,,,,7,"Gore joins the Bills as a complement to rookie Devin Singletary after a bizarre 2018 season in Miami, during which he averaged a healthy 4.6 YPC (2.3 YAC), but failed to rush for a single touchdown. Gore finished 46th at the position in fantasy points, which is the first time he has finished a season worse than 21st since 2006. He also missed a game for the first time since 2010. Now 36 years old, Gore won't see enough volume to allow consistent fantasy production. Even if Singletary were to miss time, Gore would share touches with TJ Yeldon. There's little fantasy appeal here."
7.0,,,Matt Prater,-2.1400000000000006,K,8,DET,9.14,,,,,,,,,,,,,7,
7.0,1.0,0.015082156,DK Metcalf,-2.2300000000000004,WR,41,SEA,9.23,0.0,0.018987126,13.25,15.9152121,0.0,0.441806819,53.0,40.93966313,4.0,2.57236051,9.0,4.339472311,7,"The Seahawks selected Metcalf with the final pick of the second round of April's draft. Metcalf is huge (6-foot-3, 228 pounds) with terrific explosiveness, speed and downfield play-making ability. The former Ole Miss star is young (he turns 22 in December) and raw, the latter of which can somewhat be attributed to injury woes. Metcalf showed off his speed and size at the combine with a 4.33 40-yard dash and 27 bench reps, though he did raise major red flags by struggling in quickness events. Metcalf has the upside to become one of the league's next premiere vertical receivers, especially with Russell Wilson on the other end of the battery, but he figures to be more boom/bust than a consistent producer as a situational deep threat in Seattle's super-run-heavy offense in 2019."
7.0,,,Duke Johnson,-0.4500000000000002,RB,36,HOU,7.45,,,,,,,,,,,,,7,"Johnson has emerged as one of the league's best receiving backs since he was drafted in the third round of the 2015 draft. He ranks third at the position in targets (297), third in receptions (235), first in receiving yards (2170) and 11th in touchdown catches (eight) the past four seasons. Despite the success, Johnson had career lows in carries (40) and targets (62) last season. Fantasy's No. 11 scoring back in 2017 plummeted to a career-worst 37th in 2018. A bounceback figures to be in the cards in 2019 as Johnson was traded to Houston where he'll play a major role following Lamar Miller's torn ACL. Johnson figures to be limited a bit as a rusher, but will certainly be very busy as Houston's primary receiving back. He's in the RB2 mix."
7.0,,,Jason Witten,0.4900000000000002,TE,11,DAL,6.51,,,,,,,,,,,,,7,"Witten has come out of retirement and is back at the top of the depth chart in Dallas. When we last saw Witten, he was an every-down player and handled a solid 5.4 targets per game back in 2017. Primarily utilized as a sure-handed, short-area target who offers little after the catch, Witten finished 33rd at the position in fantasy points per snap. Of course, Witten led all tight ends with 897 snaps and, because volume is king, he managed a ninth-place finish in fantasy points. Witten is now 37 years old and expected to play more of a situational role in 2019. He hasn't posted a fantasy season better than ninth since 2013 and that's unlikely to change this season. He's a back-end TE2."
7.0,0.0,0.02849791,Geronimo Allison,-0.7999999999999998,WR,71,GB,7.8,0.0,0.015161359,8.25,13.22269716,0.0,0.304518062,33.0,39.37214633,4.0,2.977618398,5.0,4.77504379,7,"Following a nondescript first two NFL seasons, Allison appeared on his way to a breakout 2018 season. Healthy and operating as Green Bay's No. 3 wide receiver during Weeks 1-4, Allison posted a 19/289/2 line and was fantasy's No. 28 scorer at the position. Allison has registered only 55 catches in 30 career games, but his strong 2018 efficiency (67 percent catch rate, 10.1 YPT) and the Packers' shaky depth chart positions him well for a run at No. 2 duties opposite Davante Adams. In that scenario, Allison would, at least, be on the flex radar. He's an intriguing mid-round flier."
7.0,,,Mike Nugent,-0.3099999999999996,K,32,NE,7.31,,,,,,,,,,,,,7,
7.0,0.0,0.007091461,Allen Lazard,4.029999999999999,WR,95,GB,2.97,0.0,0.006358581,14.0,13.41448374,0.0,0.127712998,42.0,16.22475158,3.0,1.209495043,4.0,1.910017516,7,
7.0,0.0,0.022219408,Demaryius Thomas,-0.5599999999999996,WR,89,NYJ,7.56,0.0,0.009863857,14.0,11.49480105,0.0,0.193100149,42.0,39.39157921,3.0,3.426903959,9.0,5.600107854,7,"Thomas signed with the Patriots, which breathes some life into a career that appeared to be closing in on the end. Since peaking with a 111/1619/11 line in 2014, Thomas' production has progressively dipped each of the past four seasons. He was shipped to Houston at last year's trade deadline before tearing an Achilles in December. Despite the late-season injury, Thomas is healthy and ready to go for Week 1. The 31-year-old could find himself in the flex conversation if he returns to form, but the presence of Julian Edelman and Josh Gordon in a run-first offense figures to limit the veteran to inconsistent production."
7.0,,,Mark Walton,2.42,RB,57,MIA,4.58,,,,,,,,,,,,,7,
7.0,,,Daniel Carlson,1.9000000000000004,K,26,OAK,5.1,,,,,,,,,,,,,7,
7.0,,,Brandon Bolden,6.34,RB,47,NE,0.66,,,,,,,,,,,,,7,
7.0,0.0,0.012292056,Miles Boykin,1.7999999999999998,WR,82,BAL,5.2,0.0,0.011412229,27.5,13.41776553,0.0,0.183981572,55.0,28.1302198,2.0,2.096490636,2.0,3.450159863,7,"Boykin was the second of two wide receivers selected by Baltimore during April's draft. Unlike small and speedy first-rounder Marquise Brown, third-rounder Boykin stands 6-foot-4, 220 pounds and is a terrific athlete with serious length similar to Kenny Golladay. The Notre Dame product was a huge winner at the combine, posting outstanding marks in the 40-yard dash (4.42), three-cone drill (6.77), short shuttle (4.07) and broad jump (140 inches). Boykin doesn't add much after the catch (3.8 RAC last season), but he'll quickly be able to step in as a perimeter deep threat opposite Brown, with Willie Snead manning the slot. Baltimore's run-heavy attack and Lamar Jackson's shaky accuracy figure to crush his 2019 fantasy stock, but Boykin is an intriguing prospect, so stash him in dynasty."
7.0,,,J.D. McKissic,2.4800000000000004,RB,65,DET,4.52,,,,,,,,,,,,,7,
7.0,,,Blake Jarwin,3.9,TE,28,DAL,3.1,,,,,,,,,,,,,7,
7.0,0.0,0.006521021,Cody Latimer,2.8499999999999996,WR,95,NYG,4.15,0.0,0.007179415,8.25,14.89054734,0.0,0.12418439,33.0,20.7016355,4.0,1.390253496,5.0,2.423053812,7,
7.0,0.0,0.00472598,Bennie Fowler,5.7,WR,85,NYG,1.3,0.0,0.00488286,8.75,12.57107495,0.0,0.084460216,35.0,9.938410154,4.0,0.790577591,5.0,1.384602179,7,
7.0,0.0,0.005121239,Keelan Cole,6.2,WR,134,JAX,0.8,0.0,0.002059441,2.0,15.91019526,1.0,0.049760586,2.0,8.128596521,1.0,0.510904887,2.0,0.931848297,7,
7.0,0.0,0.005739614,Javon Wims,4.720000000000001,WR,114,CHI,2.28,0.0,0.002933216,6.0,12.50221438,1.0,0.051485133,6.0,12.23877646,1.0,0.978928699,1.0,1.577587036,7,
7.0,,,C.J. Ham,5.74,RB,76,MIN,1.26,,,,,,,,,,,,,7,
6.0,,,George Kittle,-7.869999999999999,TE,7,SF,13.87,,,,,,,,,,,,,7,"After showing flashes of his massive ceiling as a fifth-round rookie in 2017, Kittle exploded for a tight-end record 1,377 receiving yards last season. The Iowa product also ranked first at the position RAC (9.7) and was third in targets (136), receptions (88), fantasy points (259) and YPR (15.6). The only area where Kittle was truly underwhelming was in the scoring department, as he managed only five touchdowns (5.8 OTD) and seven end-zone targets. The future is bright for the 25-year-old Kittle, who will sustain a massive target share in the 49ers' improving offense. Scoop him up in the third round of your draft."
6.0,,,Carson Wentz,-10.989999999999998,QB,10,PHI,16.99,,,,,,,,,,,,,7,"Wentz came back to earth last season following a breakout 2017 campaign in which he tossed 33 touchdowns and seven interceptions in 13 games prior to tearing his ACL. Wentz, who was third in fantasy points per game in 2017, fell to 17th last season during the 11 weeks he was active. On the plus side, Wentz finished top 15 in yards per attempt for the second season in a row and improved his completion rate from 60 to 70 percent (fourth best). Likely related to his ACL recovery but still notable, Wentz's rushing production plummeted (93 yards on 34 carries). Wentz has the support of a great offensive line and now has DeSean Jackson, JJ Arcega-Whiteside and Jordan Howard in his arsenal. He is best valued as a good QB2, but has huge upside."
6.0,,,Kyler Murray,-13.23,QB,9,ARI,19.23,,,,,,,,,,,,,7,"Murray was the first overall selection in April's draft and a strong favorite to open 2019 as Arizona's starter. The Oklahoma product is extremely undersized (5-foot-10, 207 pounds), but exceptionally efficient with his arm (he set an FBS record with an 11.6 YPA last season) and highly productive with his legs (1,001 rushing yards while averaging 7.2 YPC last season). There have been only three top-10 and six top-14 fantasy seasons by rookie quarterbacks over the past decade, but all who accomplished that did a lot of damage with their legs -- an area in which Murray will shine. Rookies are always risks, but Murray's skill set and path to snaps means he should be viewed as a QB2 with QB1 upside. He's worth a late-round pick in your draft."
