week,name,projected_points,actual_points,point_diff,pro_team,position,position_rank,weekly_outlook,receptions,rec_yards,rec_tds,rec_2pt_conversion,targets,rec_avg_yards,fumbles,receptions_proj,rec_yards_proj,rec_tds_proj,rec_2pt_conversion_proj,targets_proj,rec_avg_yards_proj,fumbles_proj
10,Patrick Mahomes,21.73,29.0,7.27,KC,QB,7,"If you took a shot on Mahomes late in your 2018 fantasy draft, congratulations, you probably won your league. Mahomes exploded onto the fantasy scene with 12 top-10 fantasy weeks en route to finishing as the top-scoring QB by 62 points over second-place Matt Ryan. Mahomes paced the league in passing touchdowns (50) and was second in passing yards (5,097), while adding 272 yards and two scores rushing. Entering his third season, Mahomes looks like the next great NFL quarterback -- and should be the top QB off the board in all drafts -- but history suggests we should expect a substantial statistical dip. Daunte Culpepper was the last to repeat as the No. 1 fantasy quarterback, and that was way back in 2003-04.",,,,,,,,,,,,,,
10,Lamar Jackson,21.96,32.0,10.04,BAL,QB,1,"Jackson took ""dual threat"" quarterback to a new level during his rookie season, setting an NFL single-season quarterback record with 147 carries despite starting only seven regular-season games. Jackson averaged a massive 17.0 carries per game and ranked seventh in the entire NFL with 556 rushing yards during his seven starts. Jackson did, however, struggle as a passer. He completed 58 percent of his passes (fourth worst) and was off target on 22 percent of his throws (second worst). The Baltimore offense averaged 1.9 touchdowns per game during Jackson's starts, which would have ranked seventh worst over the full season. Jackson's legs provide him with QB1 upside, but a lack of passing volume and efficiency, coupled with inherent durability concerns makes him more of a QB2 target.",,,,,,,,,,,,,,
10,George Kittle,0.0,0.0,0.0,SF,TE,5,"After showing flashes of his massive ceiling as a fifth-round rookie in 2017, Kittle exploded for a tight-end record 1,377 receiving yards last season. The Iowa product also ranked first at the position RAC (9.7) and was third in targets (136), receptions (88), fantasy points (259) and YPR (15.6). The only area where Kittle was truly underwhelming was in the scoring department, as he managed only five touchdowns (5.8 OTD) and seven end-zone targets. The future is bright for the 25-year-old Kittle, who will sustain a massive target share in the 49ers' improving offense. Scoop him up in the third round of your draft.",,,,,,,,,,,,,,
10,Deshaun Watson,0.0,0.0,0.0,HOU,QB,2,"Watson picked up where he left off during an injury-shortened rookie season with a terrific sophomore campaign. The Clemson product was fantasy's No. 4 QB and his 10 top-10 fantasy weeks ranked third. Despite dealing with overwhelming pressure due to a weak offensive line (league-high 62 sacks), Watson ranked top 12 in passing yards (4,165) and touchdowns (26). He added 551 yards and five scores on 99 carries, all of which ranked third at the position. Watson is only 23 years old, adds value with his arm and legs, and will have a better and healthier supporting cast in 2019. He's a strong QB1.",,,,,,,,,,,,,,
10,Nick Chubb,16.76,13.0,-3.7600000000000016,CLE,RB,8,"Chubb opened his NFL career buried behind both Carlos Hyde and Duke Johnson, but it didn't take long for the 2018 second-round pick to force his way into a massive role. Once he took over as the lead back in Week 7, Chubb handled 80 percent of the Browns' designed runs and 10 percent of the targets, and only seven backs scored more fantasy points. For the entire season, Chubb averaged 5.2 YPC (10th-highest at the position), including 2.41 after contact (seventh-best), and he averaged 0.53 fantasy points per snap, which was fourth-highest among backs. Chubb will open 2019 as Cleveland's clear feature back, though a limited role as a receiver and the return of Kareem Hunt around midseason limit his upside a bit. Chubb is best viewed as a strong RB2 in Cleveland's improved offense.",,,,,,,,,,,,,,
10,Leonard Fournette,0.0,0.0,0.0,JAX,RB,6,"Fournette hasn't quite lived up to lofty expectations since being selected fourth overall in the 2017 draft. The 24-year-old back has already missed 11 games and has seen his yards per carry fall from 3.9 in 2017 to 3.3 (fifth-worst) in 2018. Though, in his defense, Fournette has dealt with a large number of stacked boxes and horrific quarterback play. On the plus side, an extensive workload near the goal line (19 carries inside the 5 in 21 games) and good receiving efficiency (82 percent catch rate, 8.4 YPR) have helped him to two straight seasons finishing top-12 in fantasy points per game. Fournette's Trent Richardson-like efficiency woes are a concern, but the addition QB Nick Foles and massive volume he receives keep him in the RB1 discussion and offer hope for a breakout season.",,,,,,,,,,,,,,
10,Amari Cooper,14.63,31.0,16.369999999999997,DAL,WR,11,"Cooper kicked off his career with a pair of 1,000-yard and top 25 fantasy seasons in Oakland, but it took a trade to Dallas last season for him to really take off. Cooper, who handled 21 percent target share in Oakland, had a career-high 25 percent share in 11 games with Dallas. In fact, he never fell below a 16 percent share in a single game and was fantasy's No. 9 wide receiver from Week 9 on. Cooper's boost in volume coincided with improved efficiency (he caught a career-high 71 percent of his targets and averaged a career-best 9.5 YPT), which is enough to make the 25-year-old a strong WR2 with top-10 upside.",11.0,147.0,1.0,0.0,14.0,13.364,0.0,5.26745979,77.88017898,0.400383203,0.017719552,7.949265991,14.78514921,0.039678627
10,Todd Gurley II,13.02,7.0,-6.02,LAR,RB,13,"After Gurley was the consensus No. 1 overall pick in 2018 fantasy drafts, his stock is down following an injury-fueled slow finish to the season. Gurley is expected to be fully healthy for 2019, of course, which means you may actually be able to get a discount on a player who scored 21 touchdowns in 14 games last season. The 24-year-old workhorse missed two games but still ranked fourth among backs in snaps, touches and scrimmage yards. He has paced running backs in fantasy points per game and top-10 fantasy weeks each of the past two seasons. Concerns about Gurley's knee remain, which has knocked down his fantasy stock, but his massive fantasy upside makes him a fine choice in Round 2.",,,,,,,,,,,,,,
10,Zach Ertz,0.0,0.0,0.0,PHI,TE,2,"Ertz set the all-time tight end record with 116 receptions last season and was fantasy's No. 2 scorer at the position. Incredibly, Ertz has improved his fantasy point total each of his seasons in the NFL and has now posted four consecutive top-nine finishes. He paced all tight ends in snaps (949), routes (550) and targets (156), while ranking top-four in receiving yards (1,163), touchdowns (eight) and end-zone targets (nine) last season. After struggling in the area during his first four seasons, Ertz has scored exactly eight touchdowns in back-to-back seasons. The 28-year-old is an elite, high-floor fantasy option who could defer some targets to DeSean Jackson and Dallas Goedert and still post a top-three fantasy season. He'll cost you a third-round pick this season.",,,,,,,,,,,,,,
10,Aaron Jones,18.69,27.0,8.309999999999999,GB,RB,5,"For the second consecutive season, Jones was one of the league's more efficient running backs in 2018, but a limited role and missed games precluded the 2017 fifth-round pick from consistent fantasy production. Jones has missed four games in each of the past two seasons but has averaged a healthy 5.5 YPC during both campaigns. Despite playing only 51 percent of the snaps, Jones posted a trio of top-10 fantasy weeks and ranked 13th at the position in fantasy points during the 11 weeks in which he wasn't out or injured last season. With a new coaching staff in place, Jones is the favorite to lead a committee with Jamaal Williams this season. Jones will be positioned for around 200 carries and a modest receiving role, which should allow for solid RB2 numbers.",,,,,,,,,,,,,,
10,Russell Wilson,17.59,16.0,-1.5899999999999999,SEA,QB,3,"Wilson paced all quarterbacks in fantasy scoring by 49 points in 2017, but Seattle's move to a run-heavy offense led to a dip all the way to ninth in 2018. Wilson posted eight top-10 outings (fifth most), but failed to clear 29 points in a single week. Wilson's 427 pass attempts ranked 20th and were his fewest since 2013. Wilson is a strong candidate for touchdown regression to the mean (his 8.2 percent TD rate ranks third over the past decade). Offensive line remains a concern after Wilson was sacked on 10.7 percent of his dropbacks (fifth highest). Wilson is extremely efficient and adds value with his legs, but Seattle's commitment to a run-heavy offense limits his fantasy upside. He's a back-end QB1.",,,,,,,,,,,,,,
10,Chris Carson,13.06,18.0,4.9399999999999995,SEA,RB,10,"The Seahawks drafted a running back (Rashaad Penny) in the first round of the 2018 draft, but that didn't stop second-year Carson from taking a firm grasp of lead back duties last season. Carson posted 247 carries (seventh-most) for 1,151 yards (fifth-most) and nine scores (seventh-most) in 14 games as the lead back in Seattle's run-heavy offense. Carson averaged 2.29 yards after contact (11th-best) and, though he played a minimal role as a receiver, caught all but three of his 23 targets. Seattle's run-heavy scheme will be back in 2019, and Carson's terrific second season gives him the leg up on Penny for the bulk of the backfield touches. Carson is expected to see a boost in receiving work, as well, so he'll touch the ball more than enough to allow RB2 numbers.",,,,,,,,,,,,,,
10,Julian Edelman,0.0,0.0,0.0,NE,WR,5,"Edelman was suspended for the first four games of the 2018 season but still managed a 74/850/6 line during 12 regular-season games. Tom Brady's top target was limited to one top 10 fantasy week but finished only one of 12 outings worse than 30th, making him the second-safest bet for a top-30 week behind only Davante Adams. Edelman is averaging a massive 9.4 targets per game over the past five seasons and reached eight targets in nine of 12 games in 2018. Durability is the notable drawback as he has missed 45 of 160 possible regular-season games (28 percent) since joining the team in 2009. Edelman is now 33, but following Rob Gronkowski's retirement, he's ticketed for a gigantic offensive role. Consider him a strong WR2 option.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Le'Veon Bell,16.48,16.0,-0.4800000000000004,NYJ,RB,15,"Bell has signed on with the Jets after infamously sitting out the entire 2018 season due to a contract dispute. A longtime NFL workhorse, Bell ranked first among running backs in snaps (3,449), fourth in carries (1,229), third in rushing yards (5,336), fourth in rushing touchdowns (35), first in targets (390) and first in receiving yards (312) from 2013-17 despite missing 18 of 80 possible games. Bell, who has appeared in all 16 regular-season games once in his career, saw his efficiency take a dip in 2017, but pacing the position in rushes and receptions was enough to help him post his third top-three-overall fantasy season in four years. Jets coach Adam Gase's tendency to pass near the goal line (NFL-low 23 carries inside the 5 during his three seasons in Miami) could cost Bell some touchdowns, but the former Steeler won't have trouble generating big volume in an improving offense. He's a solid RB1.",,,,,,,,,,,,,,
10,Keenan Allen,15.06,15.0,-0.0600000000000005,LAC,WR,8,"After missing 26 games (including at least one each season) during his first four NFL seasons, Allen has appeared in all 32 of the Chargers games during the past two regular seasons. In fact, he has been on the field for 91 percent of the team's pass plays and has handled a hefty 28 percent target share. Allen has finished no lower than 13th at the position in targets, receptions, receiving yards and fantasy points during each of the past two seasons. If there's a concern area, it's touchdowns, as Allen hasn't scored more than six in a season since his rookie campaign in 2013. Allen's 5.4 OTD last season suggests he was fortunate to even reach six scores. Allen is in his prime at age 27 and one of the game's most effective receivers. Philip Rivers' top target is a safe back-end WR1.",8.0,68.0,0.0,0.0,11.0,8.5,0.0,5.923542751,77.95253485,0.353785801,0.017049361,9.246463305,13.1597826,0.0267696
10,Mark Ingram II,15.35,9.0,-6.35,BAL,RB,9,"Ingram joins the Ravens after an eight-year stint in New Orleans. Following a slow start to his career, Ingram has averaged 4.73 YPC, including 2.10 after contact, the past six seasons. Those marks rank first and second, respectively, among 31 backs with 650 carries in that span. Ingram ranks second in the league in rushing touchdowns (39), second in rushing OTD (37.5) and tied for first in carries inside the opponent's 5-yard line (61) the past five seasons. The 29-year-old Ingram is a strong bet to pace the extremely run-heavy Ravens' backfield in carries and possibly targets. Ingram has a real shot to eclipse his previous career-high carry total of 230 (2017). He's a flex option who can be upgraded slightly in non-PPR.",,,,,,,,,,,,,,
10,Patriots D/ST,0.0,0.0,0.0,NE,DST,1,"All eyes are usually on the New England offense, but the Patriots' defense has been good for a long time. In fact, their D/ST has posted seven top-10 fantasy campaigns the past nine seasons. New England struggled to only 30 sacks last season (third-fewest) but made up for it with 28 forced turnovers (fifth) and four touchdowns (tied for seventh). The Patriots ranked seventh in points allowed (325) and have ranked top-10 in the category 12 of the past 13 seasons. Fantasy's reigning No. 6 D/ST lost Trey Flowers, Malcom Brown and star returner Cordarrelle Patterson but added Michael Bennett to a core that includes Stephon Gilmore, Devin McCourty and Lawrence Guy. This is an average group on paper, but it is led by a coach who always maximizes his talent. As usual, the Patriots' D/ST is a back-end starting option.",,,,,,,,,,,,,,
10,Tyler Lockett,15.43,5.0,-10.43,SEA,WR,14,"Lockett defied logic last season by posting an absurd 57/965/10 line on only 68 targets. Lockett had posted between 64 and 69 targets during each of his first three NFL seasons but never cleared 51 receptions, 664 yards or six touchdowns. Lockett, who hasn't dropped a pass since 2016, caught 84 percent of his targets (second best), posted a 14.2 YPT (best) and scored on 14.7 percent of his targets (second best). Lockett was fantasy's No. 16 receiver (his first career top 40) despite managing only one weekly finish better than 14th. Needless to say, Lockett's efficiency isn't close to sustainable and that includes touchdowns (he scored 10 times despite a 3.0 OTD and seven end zone targets). Lockett is a very good player but he needs more volume to be more than a WR3/flex option. He figures to get it following Doug Baldwin's retirement.",3.0,26.0,0.0,0.0,4.0,8.667,0.0,6.049026556,77.19707872,0.35646843,0.014749288,7.913653188,12.76190111,0.021840362
10,Cooper Kupp,16.72,0.0,-16.72,LAR,WR,5,"Kupp has been a solid fantasy asset since being selected in the third round of the 2017 draft, but a pair of injuries derailed what would've been a major breakout in 2018. During the seven full games he played with Brandin Cooks and Robert Woods last season, Kupp handled a solid 22 percent target share (7.3 per game) and ranked eighth in fantasy points. Kupp scored six touchdowns during those seven games (though his 2.7 OTD suggests he was over his head in that department). He also ranked third among receivers with a 77 percent catch rate, fourth with a 10.9 YPT, and second with a 7.6 RAC last season. The 26-year-old has the look of a solid WR2 play.",0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.595784962,87.23931316,0.340895675,0.019583437,9.841901214,13.22652477,0.027254155
10,Derrick Henry,14.24,32.0,17.759999999999998,TEN,RB,7,"It isn't often that a player has nearly as many rushing touchdowns as he has receptions, but that was the case for Henry last season. The oversized back rushed for 12 scores (third-most) thanks to 13 carries inside the 5 (fourth-most). Despite playing a situational role most of the season, Henry's 238-yard, four-touchdown effort in Week 14 vaulted him into a larger role down the stretch. He was the top-scoring fantasy back by 17 points from that point on. Henry has been very efficient as a rusher (top-three in YAC each of the past two seasons) but has yet to clear 15 receptions in a season. He's expected to take on the largest role of his career in 2019, but that doesn't figure to mean much of an uptick in targets. That limits him to RB2 territory, but upgrade him in non-PPR.",,,,,,,,,,,,,,
10,Wil Lutz,8.98,10.0,1.0199999999999996,NO,K,2,"Lutz finished third in fantasy points last season after posting finishes of seventh and six during his first two NFL seasons. He attempted 53 extra points last season (second most) and has never ranked lower than second in the category in his career. Lutz has steadily improved his efficiency, improving from an 82.4 field goal conversion rate in 2016 to 86.1 percent in 2017 and 93.3 percent last season. The latter was fifth best in the league. The 24-year-old is one of the game's top kickers and works in the Saints' high-scoring offense. He's a solid starter in fantasy.",,,,,,,,,,,,,,
10,Melvin Gordon,14.49,19.0,4.51,LAC,RB,23,"Gordon missed four games last season, but still finished top-10 among running backs in scrimmage yards, offensive touchdowns and fantasy points for the third consecutive season. Gordon maintained a substantial (albeit slightly reduced) share of the team's carries, and saw an uptick to 6.1 targets per game. That helped offset a bizarre drop in usage near the goal line; Gordon carried the ball inside the 5-yard line a total of 31 times during the 2016 and 2017 seasons but only four times in 2018. The goal-line usage is a concern, but Gordon is still in his prime at age 26 and is positioned for 300-plus touches in one of the league's better offenses. That, of course, assumes he reports to the team prior to Week 1. For now, Gordon is only worth a look in the fourth or fifth round.",,,,,,,,,,,,,,
10,Joe Mixon,10.81,16.0,5.1899999999999995,CIN,RB,17,"Mixon appeared in 14 games last season and handled a generous 16.9 carries and 3.9 targets per game. His rushing efficiency took a giant step forward from that of his rookie season, as the 2017 second-round pick boosted his yards per carry from 3.5 to 4.9 and his YAC from 1.7 to 1.9. Mixon quietly ended up fourth at the position in rushing yards (1,168), sixth in both touches (280) and scrimmage yards (1,464), and 10th in fantasy points (243). The Bengals' offensive line remains a problem area, but 22-year-old Mixon is a workhorse back positioned well for another step forward in his third season. Consider him a fringe RB1.",,,,,,,,,,,,,,
10,Justin Tucker,8.73,7.0,-1.7300000000000004,BAL,K,4,Tucker was fantasy's No. 2 scoring kicker last season and has now finished no lower than 11th during any of his seven NFL seasons. His 10 top-10 fantasy weeks last season led the NFL. Baltimore's kicker remains one of the best in the business. He connected on 35 of 39 field goal attempts last season (89.7 percent) and has made 38 of 54 attempts (70.4 percent) from 50-plus yards during his career. The 29-year-old is an elite fantasy option.,,,,,,,,,,,,,,
10,Kenny Golladay,13.17,14.0,0.8300000000000001,DET,WR,8,"The Lions turned to a run-first scheme and struggled with efficiency last season, but that didn't stop Golladay from enjoying a breakout season. The 2017 third-round pick exploded for a 70/1063/5 line despite 25 percent of balls thrown his way registering as off target (15th highest). Golladay was limited to two top 10 fantasy weeks and his touchdown total leaves something to be desired (6.0 OTD), but he still managed to put together a 21st-place finish in fantasy points in 15 games. The 25-year-old is, at least, a fringe WR2 and there's upside for more in his third NFL season.",3.0,57.0,1.0,0.0,9.0,19.0,0.0,4.655382365,70.53003331,0.257072323,0.013891293,8.270308116,15.15021276,0.030693399
10,Mark Andrews,11.85,23.0,11.15,BAL,TE,3,"Andrews was the second tight end drafted by Baltimore last season, but that didn't stop the Oklahoma product from producing one of the best seasons by a rookie tight end over the past decade. Andrews' 552 receiving yards rank sixth, and his 16.2 YPR, 10.0 YPT and 10.4 aDOT all rank second among rookie tight ends since 2007. Andrews did all that damage despite playing only 35 percent of the snaps. Andrews' future looks bright, but he'll need to find ways to stay on the field with 2018 first-round pick Hayden Hurst and re-signed blocker Nick Boyle also on the roster. Andrews is a fine late-round flier, but Baltimore's run-heavy offense will limit his upside.",,,,,,,,,,,,,,
10,Stefon Diggs,13.25,7.0,-6.25,MIN,WR,22,"Diggs has been a strong fantasy force when healthy, ranking no lower than 14th in fantasy points per game during each of the past three seasons. ""When healthy"" has been the key, however, as Diggs has yet to make it through a full 16-game season, missing nine games in four seasons. Diggs did manage a career-best 10th place fantasy finish last season, however, fueled by top-8 finishes in targets (148), receptions (102) and touchdowns (9). Primarily a short-area target, Diggs' 10.0 YPR was sixth lowest and his 6.9 YPT 16th lowest at the position. Even with Minnesota looking to run more often, the 25-year-old should get enough volume to allow strong WR2 value.",3.0,49.0,0.0,0.0,6.0,16.333,0.0,4.769406493,69.76758747,0.404594702,0.023406831,7.035035677,14.62814872,0.035127768
10,Darren Waller,13.2,7.0,-6.199999999999999,OAK,TE,4,,,,,,,,,,,,,,,
10,Odell Beckham Jr.,12.45,10.0,-2.4499999999999993,CLE,WR,28,"Following a tumultuous but highly productive five seasons in New York, Beckham was traded to the Browns during the offseason. After finishing each of his first three NFL seasons with 1,300-plus receiving yards, 10-plus touchdowns and as a top-7 fantasy receiver, Beckham has managed a total of 1,354 yards and nine touchdown receptions while missing 16 of 32 games because of injury during the past two seasons. Though his play came back to earth a bit in 2018, Beckham ranked top 8 at the position in fantasy points per game for the fourth time in five seasons. Baker Mayfield's new No. 1 target is a strong bet to blow by 1,000 receiving yards for the fifth time in six seasons. The 26-year-old is a midpack WR1 with elite upside.",5.0,57.0,0.0,0.0,12.0,11.4,0.0,4.604969565,62.17047866,0.297921895,0.022114205,7.700093511,13.50073606,0.030042664
10,Aaron Rodgers,20.43,9.0,-11.43,GB,QB,11,"Rodgers enters 2019 off a relatively disappointing season in which he was limited to six top-10 fantasy weeks (eight QBs had more). Rodgers pushed the ball down field more (his 8.8 aDOT was ninth highest) and saw his completion percentage plummet to 62 percent and his off-target rate increase to 18 percent (eighth highest). On the plus side, Rodgers threw only two interceptions in 597 attempts. A supporting cast lacking depth and a new coach adds some risk, but Rodgers remains one of the best in the business and should be viewed as a strong QB1 option.",,,,,,,,,,,,,,
10,Dalvin Cook,20.19,30.0,9.809999999999999,MIN,RB,2,"Now two seasons into his NFL career, Cook has made it through only 13 games healthy. Though durability is obviously a concern, volume and efficiency are not. During those 13 weeks, Cook handled 61 percent of the team's designed runs (14.2 per game) and 14 percent of the targets (4.7 per game). He's averaging 4.7 YPC (2.1 YAC) on 207 career attempts. Cook has yet to emerge as a consistent fantasy threat, but did post the seventh-most fantasy points at the position after Week 12 last season, which aligned both with his return to full health and Minnesota's move to a run-first offense. Minnesota is expected to operate a run-heavy scheme in 2019, and Cook has minimal competition for touches. He's a breakout candidate and strong RB2.",,,,,,,,,,,,,,
10,Austin Ekeler,13.16,11.0,-2.16,LAC,RB,3,"Granted, it has been in a situational role behind Melvin Gordon, but Ekeler has been one of the league's most efficient backs since he entered the league as an undrafted free agent in 2017. Ekeler is averaging 5.3 YPC (2.4 YAC) on 153 carries and 7.9 YPT on 86 targets in 30 career games. He ranked fourth in YAC last season and has finished top-six in YPR and YPT in both seasons. He has also ranked top-eight in fantasy points per snap both seasons. The 24-year-old will be on the early-season RB1 radar with Gordon continuing his lengthy holdout and could flirt with standalone value once Gordon does report. Ekeler is a good mid-round target.",,,,,,,,,,,,,,
10,Adam Thielen,0.0,0.0,0.0,MIN,WR,58,"Thielen did it again. For the fourth consecutive season, he posted a career high in receptions (113), receiving yards (1,373) and fantasy points (307). Thielen also scored a career-high nine touchdowns, which nearly matched his previous career total of 10. Thielen posted eight top 10 fantasy weeks, which tied for most in the league, though he ended up seventh in fantasy points at season's end after Minnesota switched offensive coordinators and to a run-heavy offense down the stretch. Thielen has never cleared 10 end zone targets in a season, and Mike Zimmer's commitment to establishing the run could limit his upside a bit, but the 28-year-old has proven to be one of the best in the business. He's a strong WR1.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
